gianfranco_becchina;owned;antike_kunst_palladion;anonymous_art_critic;owned;antike_kunst_palladion;anonymous_art_critic;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;anonymous_art_critic;anonymous_art_critic;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;anonymous_art_critic;0.5967833;0.015291571;10;1.0;0.0060019116;7;1.0;0.9646229;2;3.496936559677124;0.8175493752059925;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;nelson_rockefeller;owned;antike_kunst_palladion;nelson_rockefeller;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;nelson_rockefeller;nelson_rockefeller;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;nelson_rockefeller;0.34091324;0.017103832;14;1.0;0.0020129995;29;1.0;0.97739434;2;3.9329893589019775;0.956075545088128;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;pieter_menten;owned;antike_kunst_palladion;pieter_menten;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;pieter_menten;pieter_menten;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;pieter_menten;0.28683743;0.0417869;7;1.0;0.007252049;8;1.0;0.96577483;2;3.7925217151641846;0.8403532433674509;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;online_sale_;owned;antike_kunst_palladion;online_sale_;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;online_sale_;online_sale_;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;online_sale_;0.077349745;0.034980454;2;1.0;0.0077364277;10;1.0;0.9748424;2;3.550823211669922;0.8724542283499247;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;wco;owned;antike_kunst_palladion;wco;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;wco;wco;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;wco;0.31480637;0.025461558;10;1.0;0.009396451;12;1.0;0.9763534;2;4.0669050216674805;0.8937093785544165;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;jos{\e}_capelo;owned;antike_kunst_palladion;jos{\e}_capelo;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;jos{\e}_capelo;jos{\e}_capelo;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;jos{\e}_capelo;0.84237677;0.015695905;12;1.0;0.0045859483;12;1.0;0.97286296;2;3.8120124340057373;0.8937313284645448;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;congress_leader_and_mp_shashi_tharoor;owned;antike_kunst_palladion;congress_leader_and_mp_shashi_tharoor;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;congress_leader_and_mp_shashi_tharoor;congress_leader_and_mp_shashi_tharoor;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;congress_leader_and_mp_shashi_tharoor;0.14770436;0.03741735;6;1.0;0.012611256;3;1.0;0.9723051;2;3.487156629562378;0.574353501474718;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;isaak_levitan;owned;antike_kunst_palladion;isaak_levitan;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;isaak_levitan;isaak_levitan;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;isaak_levitan;0.27006695;0.026728062;6;1.0;0.0033884852;22;1.0;0.9508359;2;3.4727234840393066;0.9418455247169877;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;fbi;owned;antike_kunst_palladion;fbi;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;fbi;fbi;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;fbi;0.63815856;0.01750544;21;1.0;0.006824711;24;1.0;0.9879232;2;4.106028079986572;0.9469719217927309;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;cambridge_centre_for_precious_metal_research;owned;antike_kunst_palladion;cambridge_centre_for_precious_metal_research;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;cambridge_centre_for_precious_metal_research;cambridge_centre_for_precious_metal_research;sold;red-figure_krater_by_asteas;red-figure_krater_by_asteas;bought_from;cambridge_centre_for_precious_metal_research;0.74495196;0.018056033;10;1.0;0.0044740066;12;1.0;0.9653571;2;3.9216725826263428;0.8936082158109965;0.8630652262825891
gianfranco_becchina;owned;antike_kunst_palladion;anonymous_art_critic;owned;antike_kunst_palladion;anonymous_art_critic;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;anonymous_art_critic;anonymous_art_critic;sold;red-figure_krater_by_asteas;anonymous_art_critic;implicated_with;pasquale_camera;0.5967833;0.015291571;10;1.0;0.0060019116;7;1.0;0.97054774;2;3.501220226287842;0.8177187193496195;0.8630595435763109
